,id,name,neighbourhood_cleansed,host_id,host_name,neighbourhood_group_cleansed,latitude,longitude,property_type,accommodates,price,minimum_nights,number_of_reviews,review_scores_rating
1060,4913359,Furnished room in kreuzberg,Südliche Friedrichstadt,24850145,Victor,Friedrichshain-Kreuzberg,52.50655,13.40492,Private room in rental unit,1,,92,6,4.67
1061,4922484,großes Zimmer in Kreuzberg,südliche Luisenstadt,25351719,Christian,Friedrichshain-Kreuzberg,52.49789,13.42521,Private room in rental unit,3,,92,0,
1062,4929513,ZIMMER IM HERZEN VON NEUKÖLLN,Rixdorf,25392798,Dragan,Neukölln,52.48,13.43928,Private room in rental unit,2,,92,0,
1063,4930385,Bright Neukölln Apartment,Reuterstraße,25398236,James,Neukölln,52.48583,13.42917,Entire rental unit,3,,92,2,4.5
1064,4933665,Sunlit 2BR Top Floor Apt in Mitte,Brunnenstr. Süd,454103,Benjamin,Mitte,52.5354,13.37812,Entire rental unit,4,,4,105,4.94
1065,4954597,Im Herzen vom Prenzlauer Berg,Prenzlauer Berg Südwest,25538842,Jan,Pankow,52.53798,13.42257,Entire townhouse,5,$120.00,3,14,4.57
1066,4965994,Sunny Rooftop Design Studio XKölln,Reuterstraße,4873725,Tobias,Neukölln,52.49145,13.42459,Entire condo,2,$74.00,92,30,4.93
1067,4981709,BerlinStay Live like a local,Alt  Treptow,4623432,Christos,Treptow - Köpenick,52.48917,13.45165,Private room in rental unit,5,$111.00,4,147,4.86
1068,4982472,Nice quiet room in Treptow,Baumschulenweg,25684726,Christoff,Treptow - Köpenick,52.4689,13.49179,Private room in rental unit,2,,3,230,4.93
1069,4992427,Cozy studio in Neukölln,Neuköllner Mitte/Zentrum,23495932,Carina,Neukölln,52.46874,13.43858,Entire rental unit,2,,92,2,5.0
1070,5000396,Modern flat in fhain for 1mth,Frankfurter Allee Süd FK,7061458,Robert,Friedrichshain-Kreuzberg,52.50509,13.47078,Entire rental unit,2,,92,0,
1071,5008340,Beautiful 1 bedroom flat by trendy Bergmann Street,Tempelhofer Vorstadt,4696381,James,Friedrichshain-Kreuzberg,52.48678,13.38892,Entire rental unit,2,$80.00,92,12,4.92
1072,5023455,2 Zimmer mit Blick über Berlin,Frankfurter Allee Süd,25728760,Marko,Lichtenberg,52.50846,13.48056,Entire rental unit,2,,92,0,
1073,5023886,schöne helle Wohung in ruhiger Lage,Weißensee,25925725,Svende,Pankow,52.54644,13.4559,Entire rental unit,1,,92,1,5.0
1074,5034567,Berlin genießen,Frankfurter Allee Süd FK,25989649,Henrik,Friedrichshain-Kreuzberg,52.49744,13.46621,Entire rental unit,3,,92,24,4.75
1075,5047938,Lovely room in Wedding,Parkviertel,26059823,Damla,Mitte,52.54793,13.34609,Private room in rental unit,2,,92,28,4.79
1076,5054525,Cool Apartment in the heart of Kreuzberg,Südliche Friedrichstadt,13865107,Jette,Friedrichshain-Kreuzberg,52.49721,13.40372,Entire rental unit,2,$40.00,92,2,4.5
1077,5060152,Topfloor design-apartment w. roof terrace in Mitte,Brunnenstr. Süd,3062473,Robin,Mitte,52.53581,13.40437,Entire rental unit,4,$121.00,1,200,4.64
1078,5064409,Neukölln: spacious and bright,Neuköllner Mitte/Zentrum,24262329,Philipp,Neukölln,52.47901,13.42767,Private room in rental unit,1,,92,0,
1079,5065008,Vacation Apartments Berlin,Köpenick-Nord,26155117,Gerd,Treptow - Köpenick,52.46511,13.56983,Entire condo,6,$100.00,3,174,4.75
1080,5074066,Wohlfühloase in Berlin Mitte,Moabit Ost,26201130,Isabelle,Mitte,52.53158,13.34794,Entire rental unit,2,,92,8,4.88
1081,5074146,Spacious modern room in Neukölln,Schillerpromenade,26202529,Tobias,Neukölln,52.48016,13.42229,Private room in rental unit,1,,92,1,5.0
1082,5081996,Colorful design 2room + balcony next Maybachufer,Reuterstraße,13497257,Marius,Neukölln,52.49085,13.4356,Entire rental unit,4,$220.00,5,60,4.98
1083,5086863,"Homely, big & sunny in the center",Helmholtzplatz,4687616,Barbara,Pankow,52.54601,13.41724,Entire rental unit,4,,92,0,
1084,5089623,Schöne 2-Zimmer-Wohnung in Neukölln,Reuterstraße,26293809,Luzi,Neukölln,52.48424,13.44136,Entire rental unit,1,,92,0,
1085,5090483,Comfortable room in Kreuzberg TOP Location,Tempelhofer Vorstadt,3975346,Luis,Friedrichshain-Kreuzberg,52.48884,13.41663,Private room in rental unit,1,,92,3,4.33
1086,5097341,"Modern, sunny 130 sqm 3-level  home",Teltower Damm,26339060,Terrie,Steglitz - Zehlendorf,52.41357,13.2589,Entire townhouse,7,,5,19,4.95
1087,5097388,Homely Room in Friedrichshain,Frankfurter Allee Süd FK,17146071,Jacob,Friedrichshain-Kreuzberg,52.51133,13.45551,Private room in rental unit,1,,92,8,4.63
1088,5099228,"Schöne, zentrale 2-Zimmerwohnung",Schöneberg-Nord,26347897,Inken,Tempelhof - Schöneberg,52.49225,13.36755,Private room in rental unit,2,,92,0,
1089,5110211,Living next to the Landwehrkanal,Alt  Treptow,26405024,Peter,Treptow - Köpenick,52.49228,13.446,Entire home,8,,5,17,4.88
1090,5111098,Cosy room Prenzlb. WiFi,Helmholtzplatz,2561273,Anett,Pankow,52.54311,13.41963,Private room in rental unit,2,$61.00,92,4,5.0
1091,5115511,90sqm-next to Museum Is./Dom/Alex,Alexanderplatz,22751450,Julian,Mitte,52.51896,13.40425,Entire rental unit,5,,92,117,4.61
1092,5119872,cosy appartment with balcony (65m2),Frankfurter Allee Nord,26460155,Luke,Friedrichshain-Kreuzberg,52.52234,13.45366,Entire rental unit,4,$70.00,1,31,4.87
1093,5123152,2 Zimmer nah am Ku'damm und Halensee,Grunewald,26478366,Helena,Charlottenburg-Wilm.,52.49339,13.27431,Private room in home,4,$120.00,100,148,4.85
1094,5132173,"big room with bath, near Messe and CityCube",Grunewald,26478366,Helena,Charlottenburg-Wilm.,52.49291,13.27571,Private room in home,2,,2,27,4.81
1095,5133260,Charming Room with Bath + Kitchen + Terrasse,Grunewald,26478366,Helena,Charlottenburg-Wilm.,52.49272,13.27426,Private room in home,2,$65.00,4,69,4.78
1096,5138224,"Furnished room, flat share with 4",Schillerpromenade,26567168,Sofia,Neukölln,52.48756,13.41012,Shared room in rental unit,1,,92,0,
1097,5157068,9-Sp-Gemütlichkeit+komfortabel,Wiesbadener Straße,26670019,Dagmar,Charlottenburg-Wilm.,52.47213,13.31566,Entire condo,4,$139.00,7,12,4.58
1098,5157203,Neukölln!!!,Reuterstraße,25561949,Frank,Neukölln,52.48214,13.43524,Entire rental unit,2,,92,0,
1099,5161247,Rooftop Terrace Amazing view Mauerpark 180m2,Prenzlauer Berg Südwest,6940392,Marie,Pankow,52.53998,13.40719,Entire condo,9,$237.00,1,119,4.91
1100,5176252,Bright apartment with charm at the heart of it all,Frankfurter Allee Nord,15249060,Lydia,Friedrichshain-Kreuzberg,52.51521,13.45833,Entire rental unit,2,,5,7,4.86
1101,5188216,Something special !!,Neuköllner Mitte/Zentrum,26836482,BerlinSurfHostel,Neukölln,52.48073,13.42813,Entire rental unit,4,$161.00,2,506,4.75
1102,5206937,Room in Berlin-Tiergarten,Moabit West,23106882,Verena,Mitte,52.52845,13.32815,Private room in home,2,,92,0,
1103,5220557,Huge one room apartment,Rixdorf,11418916,Nile,Neukölln,52.47747,13.44723,Private room in rental unit,2,,92,0,
1104,5233564,"1-Zimmer Apartament in Mitte,Torstr",Brunnenstr. Süd,27085846,Inga,Mitte,52.5291,13.38869,Entire rental unit,1,,92,7,4.57
1105,5236236,"Berliner Zimmer, konferenzraum.",Schöneberg-Nord,843520,Chun Mei,Tempelhof - Schöneberg,52.49393,13.35192,Shared room in rental unit,4,$180.00,92,1,5.0
1106,5246120,all included,Moabit West,27150766,Tomer,Mitte,52.52906,13.33528,Entire rental unit,4,,92,0,
1107,5247133,Nice Room in Berlin Neukölln,Neuköllner Mitte/Zentrum,27155740,Claudio,Neukölln,52.47176,13.43194,Private room in rental unit,3,,92,0,
1108,5249199,Best place to be in Berlin,Tempelhofer Vorstadt,22391603,Lucia,Friedrichshain-Kreuzberg,52.48952,13.38793,Entire rental unit,2,,92,0,
1109,5263107,schöne 70 qm Wohnung Prenzlberg!,Prenzlauer Berg Nord,12407787,Maria,Pankow,52.54932,13.41853,Entire rental unit,3,,92,0,
1110,5281256,Air conditioning 2-bedroom flat,Schöneberg-Süd,27341594,Albert,Tempelhof - Schöneberg,52.49315,13.34435,Entire rental unit,4,$131.00,3,251,4.91
1111,5283309,Sunny room in Kreuzberg,Südliche Friedrichstadt,27353364,Valentin,Friedrichshain-Kreuzberg,52.49822,13.4151,Private room in rental unit,2,,92,12,4.5
1112,5285059,Room with balcony in Kreuzberg.,Tempelhofer Vorstadt,14220804,Jonas,Friedrichshain-Kreuzberg,52.49185,13.42255,Private room in rental unit,2,,92,1,5.0
1113,5301447,Ruhiges zentral gelegenes Altbauzimmer,Albrechtstr.,27459394,Dagmar,Steglitz - Zehlendorf,52.45636,13.33175,Private room in rental unit,1,$37.00,4,139,4.91
1114,5335113,Design Apartment,Teltower Damm,719464,Werner,Steglitz - Zehlendorf,52.43237,13.27842,Entire rental unit,4,$126.00,4,198,4.96
1115,5336433,COZY SANCTUARY AT GOERLITZER PARK,südliche Luisenstadt,11030755,Dörte,Friedrichshain-Kreuzberg,52.49862,13.42605,Entire rental unit,6,$210.00,4,10,5.0
1116,5336825,room for rent,Neuköllner Mitte/Zentrum,27524079,Joanna Asia,Neukölln,52.47975,13.42739,Private room in rental unit,1,,92,3,5.0
1117,5337010,Beautifull appartment in the heart of Kreuzberg,Tempelhofer Vorstadt,1296578,Marlene,Friedrichshain-Kreuzberg,52.491638,13.413726,Entire condo,4,,7,5,5.0
1118,5349843,Huge Room in Trendy Neukoelln,Neuköllner Mitte/Zentrum,17807206,Fiona,Neukölln,52.47005,13.43384,Private room in rental unit,2,,92,0,
1119,5359079,Nice Flat in Kreuzberg Bergmannkiez,Tempelhofer Vorstadt,27780589,Oliver,Friedrichshain-Kreuzberg,52.48619,13.38771,Entire rental unit,2,,92,2,5.0
1120,5363315,Big bright room to rent in Kreuzbeg,südliche Luisenstadt,2912549,Cerine,Friedrichshain-Kreuzberg,52.49575,13.43198,Private room in rental unit,2,,92,0,
1121,5363882,A gorgeous room in Berlin,Reuterstraße,3632087,Alma,Neukölln,52.48482131958008,13.430330276489258,Private room in rental unit,1,$73.00,1,7,5.0
1122,5363887,Large and beautiful designed home,Reuterstraße,3632087,Alma,Neukölln,52.48572,13.42905,Entire rental unit,3,$129.00,3,30,4.57
1123,5368270,Sky over Berlin + private bath,Reuterstraße,24028010,Sol,Neukölln,52.49181,13.43133,Private room in rental unit,1,,3,114,4.96
1124,5394359,Cosy room with 2 beds in Neukölln,Neuköllner Mitte/Zentrum,27962053,Tamir,Neukölln,52.48062,13.42632,Private room in rental unit,4,,92,27,4.56
1125,5395504,beautiful large room in kreuzberg,Tempelhofer Vorstadt,5121814,Armin,Friedrichshain-Kreuzberg,52.49207,13.38686,Private room in rental unit,1,,92,14,4.5
1126,5399990,"Penthouse Feeling, central close to Berlin Mitte",Prenzlauer Berg Südwest,27992532,Stefan,Pankow,52.53029,13.41809,Entire rental unit,2,,180,16,4.94
1127,5403956,"Nice room in Berlin Wedding, new apartment",Parkviertel,28012192,Nucki,Mitte,52.54772,13.34844,Private room in rental unit,2,,92,1,5.0
1128,5410909,See you in Berlin,Barstraße,28047273,Alice,Charlottenburg-Wilm.,52.49153,13.31882,Entire rental unit,2,$85.00,4,166,4.92
1129,5416389,Helles Apartment am Savignyplatz,Kantstraße,24795415,Andreas,Charlottenburg-Wilm.,52.50555,13.32098,Entire condo,4,$230.00,9,25,4.92
1130,5424456,"Modern, fully furnished 2-room with balcony flat",Prenzlauer Berg Süd,28137619,Fran,Pankow,52.53639,13.42811,Entire rental unit,2,,92,1,5.0
1131,5426613,Very nice 3-room apartment,Frankfurter Allee Süd FK,28149199,Anders,Friedrichshain-Kreuzberg,52.50899,13.45636,Entire rental unit,6,$190.00,4,144,4.76
1132,5440992,"Room at the ""Warschauer Straße""",Frankfurter Allee Süd FK,28222174,Mairim,Friedrichshain-Kreuzberg,52.51026,13.45313,Private room in rental unit,1,,92,0,
1133,5451224,Best view in Berlin,Brunnenstr. Süd,13180026,Rui,Mitte,52.53353,13.39893,Private room in rental unit,2,,92,0,
1134,5461348,Charming flat in Friedrichshain,Frankfurter Allee Süd FK,8928846,Nike,Friedrichshain-Kreuzberg,52.50963,13.46281,Entire rental unit,5,$200.00,3,165,4.7
1135,5465981,Gemütliches Zimmer in Berlin Mitte,Regierungsviertel,28348654,Maria,Mitte,52.51216,13.40071,Private room in rental unit,2,,92,4,4.5
1136,5476658,BERLIN BASE CAMP,Moabit West,9748365,Massimo&Lucia,Mitte,52.53335,13.33597,Entire rental unit,2,$51.00,92,88,4.78
1137,5494100,apartment21 Luxury Apartment Mitte,Prenzlauer Berg Südwest,28489650,Carolin,Pankow,52.52951,13.40824,Entire condo,6,$214.00,1,399,4.9
1138,5494166,Bright space in beautiful area,Tempelhofer Vorstadt,1285017,Katrin,Friedrichshain-Kreuzberg,52.49141,13.41307,Entire rental unit,2,,92,16,4.81
1139,5499803,Live in Pankow,Pankow Süd,28525998,Dario,Pankow,52.56965,13.42105,Entire rental unit,2,$120.00,21,34,4.94
1140,5514311,Sunny and quiet room with a view,Tempelhof,28603116,Evan,Tempelhof - Schöneberg,52.48401,13.37341,Private room in rental unit,1,,92,0,
1141,5521732,Berlin Kreuzberg mit Spreeblick,nördliche Luisenstadt,28635186,Constantin,Friedrichshain-Kreuzberg,52.50196,13.43834,Private room in rental unit,1,$19.00,60,46,4.89
1142,5521914,Apartment am Schloss Charlottenburg,Schloß Charlottenburg,17552469,Ulrike,Charlottenburg-Wilm.,52.51675,13.29772,Entire rental unit,3,$95.00,3,123,4.93
1143,5524180,Nice room in shared flat Alt-Moabit,Moabit West,28647879,Katharina,Mitte,52.52638,13.3391,Private room in rental unit,1,,92,9,4.78
1144,5528676,Cozy quiet apartment in green area,Pankow Zentrum,28672112,Franziska,Pankow,52.56215,13.39815,Entire rental unit,3,,92,0,
1145,5531533,Stunning rooftop apartment in central Berlin Mitte,Brunnenstr. Süd,5415603,Valerie,Mitte,52.530201588188035,13.39738283862304,Entire rental unit,6,,3,21,5.0
1146,5536095,Apartment - Very Welcome = 2 Rooms,Tempelhof,22121404,Amelie,Tempelhof - Schöneberg,52.46106,13.37888,Entire condo,3,$67.00,3,222,4.82
1147,5539755,2 Zimmer Wohnung mit Balkon,Pankow Zentrum,28727915,Stefan,Pankow,52.57373,13.41104,Entire rental unit,1,,92,0,
1148,5547378,35m2 room available at Hermannplatz,Reuterstraße,28762158,Lydia,Neukölln,52.48736,13.42591,Private room in rental unit,1,,92,0,
1149,5555097,Berlin Lichtenberg- 18m² ruhe,Neu Lichtenberg,28801423,Jan,Lichtenberg,52.50372,13.49882,Private room in rental unit,2,,92,0,
1150,5559213,"4-room, open and light filled loft like apartment",Brunnenstr. Süd,5431184,Conrad,Mitte,52.53319,13.3995,Entire loft,7,$140.00,92,13,5.0
1151,5560525,Modern quiet studio in lively Charlottenburg,Neue Kantstraße,2228341,Delphine,Charlottenburg-Wilm.,52.50433,13.2983,Entire rental unit,2,$75.00,15,17,4.71
1152,5590827,Cosy Two-Room-Appartment for 4,Reuterstraße,28629633,Pola,Neukölln,52.48836,13.42814,Entire rental unit,4,,92,1,4.0
1153,5596189,Mittenrein - Höhenflug über Berlin,Prenzlauer Berg Nordwest,29016957,Cäcilie,Pankow,52.54162,13.41169,Private room in rental unit,2,,92,2,4.5
1154,5598839,A modern flat in the citycenter,Regierungsviertel,8938784,Elizaveta,Mitte,52.50955,13.40139,Entire rental unit,2,,7,27,4.93
1155,5610403,Large Sunny Room with Balcony,Rixdorf,22692037,Anthony,Neukölln,52.47115,13.45246,Private room in rental unit,2,,2,107,4.76
1156,5632897,Berlin Mitte - Hackesche Hoefe,Alexanderplatz,1254352,Jana,Mitte,52.52363,13.40821,Private room in rental unit,2,$159.00,2,116,4.92
1157,5633542,quiet room in central art deco apartment,Düsseldorfer Straße,8909052,Harry,Charlottenburg-Wilm.,52.49628,13.33534,Entire condo,3,,6,23,4.78
1158,5634417,"Central, cosy flat with balcony",Moabit Ost,29203060,Johanna,Mitte,52.52639,13.3644,Entire rental unit,2,,92,4,5.0
1159,5635407,Luxury Penthouse with 3 Terraces and AC,nördliche Luisenstadt,3274889,Tally,Friedrichshain-Kreuzberg,52.50175,13.43124,Entire condo,8,$549.00,3,31,4.97
1160,5646105,Private room with private bath close to Mitte,Schillerpromenade,29261605,Judith,Neukölln,52.4733,13.42371,Private room in rental unit,1,,92,11,4.91
1161,5647122,Charming Flat near Mauerpark,Prenzlauer Berg Südwest,29083816,Giorgio,Pankow,52.53868,13.41815,Entire rental unit,4,,92,0,
1162,5647910,Cosy central Berlin (Friedrichshain),Karl-Marx-Allee-Nord,27968442,Martin,Friedrichshain-Kreuzberg,52.52189,13.43501,Entire rental unit,2,,92,3,5.0
1163,5654498,Cozy room in Berlin,Osloer Straße,29306010,Robert,Mitte,52.55537,13.3879,Private room in rental unit,2,,92,2,5.0
1164,5655048,Cozy & Cool in Alternative Berlin,Reuterstraße,3506494,Adi,Neukölln,52.48112,13.4372,Entire rental unit,3,,6,34,4.91
1165,5656926,Sunny Rooftop Apt. in Kreuzkölln,Reuterstraße,20510377,Nadine,Neukölln,52.48968,13.4331,Entire rental unit,2,,92,5,5.0
1166,5657126,Huge room in prenzlauerberg,Prenzlauer Berg Süd,5043876,Georgia,Pankow,52.53354,13.42395,Private room in rental unit,2,,92,0,
1167,5658501,Sunny Rooftop Flat in Berlin-Mitte,Alexanderplatz,29226343,Simone,Mitte,52.52558,13.4094,Entire rental unit,4,,92,36,4.67
1168,5659805,*Sunny room in SCHÖNEBERG*  +  Bike,Schöneberg-Nord,29336968,Marlene,Tempelhof - Schöneberg,52.49563,13.35323,Private room in rental unit,2,,92,4,5.0
1169,5664000,"spacious appartment, sunny  balcony",Schillerpromenade,1483874,Kathrin,Neukölln,52.47302,13.42755,Entire rental unit,4,,92,3,5.0
1170,5669402,"Chic, bright top floor flat, ideal for a couple",Reuterstraße,5200565,Hélène,Neukölln,52.48811,13.43881,Entire rental unit,2,,2,55,4.82
1171,5679744,Grüne Oase in Berlin,Drakestr.,29393380,Stefan,Steglitz - Zehlendorf,52.42979,13.30433,Entire rental unit,2,,92,1,5.0
1172,5682233,"Large, cozy Room",Brunnenstr. Nord,29459387,Lisa,Mitte,52.54489,13.37824,Private room in rental unit,1,,92,2,5.0
1173,5682500,Berlin Central Studio Apartment,Düsseldorfer Straße,29461009,Oli,Charlottenburg-Wilm.,52.49864,13.33466,Entire rental unit,2,$102.00,2,221,4.97
1174,5682955,"very light 60qm in Mitte, quiet, river-view",Moabit West,29463598,Anna,Mitte,52.52181,13.33604,Entire rental unit,2,,9,21,4.86
1175,5683994,Ferienwohnung Berlin-Lübars,Nord 2,29393869,Mirko,Reinickendorf,52.61530699999999,13.3376801,Entire rental unit,2,$95.00,1,0,
1176,5699709,45 m2 room in Neukölln,Neuköllner Mitte/Zentrum,29553328,Marvin,Neukölln,52.47127,13.44104,Private room in rental unit,1,,92,0,
1177,5701928,Two Rooms in a shared Flat for Rent,Tempelhof,29562740,Marie,Tempelhof - Schöneberg,52.45629,13.38441,Private room in rental unit,2,,92,0,
1178,5710845,Quiet haven in Kreuzberg,Südliche Friedrichstadt,9888032,Lucy,Friedrichshain-Kreuzberg,52.50009,13.41487,Entire rental unit,2,,92,20,4.9
1179,5713850,fantastic family flat,Alt  Treptow,351073,Daniel,Treptow - Köpenick,52.49307,13.44625,Entire rental unit,5,$166.00,3,27,5.0
1180,5717063,Berlin Furnished Apartment,Moabit West,29368634,Alessandra,Mitte,52.53361,13.33578,Entire condo,2,$50.00,93,23,4.7
1181,5725716,Great and bright room with balcony,Reuterstraße,24977992,Dennis,Neukölln,52.49153,13.42569,Private room in rental unit,2,,92,0,
1182,5732900,Anzeige,Schöneberg-Nord,24337638,Myriam,Tempelhof - Schöneberg,52.50127,13.34912,Private room in rental unit,1,,92,8,4.38
1183,5742547,Bright 2 BR / 83 sqm Apartment,Prenzlauer Berg Südwest,29785703,Sofia,Pankow,52.53918,13.41899,Entire rental unit,4,,92,8,4.88
1184,5744587,Minimalist Loft,Schillerpromenade,10810717,Natacha,Neukölln,52.46836,13.42736,Entire loft,2,$160.00,3,155,4.83
1185,5747908,Casual & Spacious flat in Mitte,Alexanderplatz,9513237,Stacey,Mitte,52.52688,13.39154,Entire rental unit,4,,92,34,4.56
1186,5751563,Bright room in Friedrichshain,Frankfurter Allee Nord,29838740,Daniela,Friedrichshain-Kreuzberg,52.52082,13.45216,Private room in rental unit,1,,14,29,4.79
1187,5760642,kinderfreundliche Whg in Neukölln,Reuterstraße,29885403,Konstantin,Neukölln,52.48831,13.43852,Entire rental unit,2,,92,4,4.75
1188,5768047,Beautiful balcony room in colorful neukölln,Reuterstraße,22327534,Katha,Neukölln,52.48906,13.42529,Private room in rental unit,2,$42.00,3,77,4.65
1189,5768223,!Messe Berlin! 2room flat/separ. entrance/6 people,Grunewald,29512829,Nicole,Charlottenburg-Wilm.,52.48762,13.28528,Entire rental unit,5,$280.00,2,109,4.68
1190,5773229,Bright spacious room in beautiful quiet apartment,Schillerpromenade,12800691,Anna,Neukölln,52.47927,13.42314,Private room in rental unit,2,,92,4,4.75
1191,5784956,Ferienwohnung nähe Bergmannkiez,Tempelhofer Vorstadt,11315646,Lena,Friedrichshain-Kreuzberg,52.49228,13.39335,Entire rental unit,2,$79.00,3,434,4.84
1192,5787566,Wonderful room in Kreuzberg,Tempelhofer Vorstadt,3194147,Penélope,Friedrichshain-Kreuzberg,52.49002,13.38572,Private room in rental unit,2,,92,6,5.0
1193,5787629,Stylish room in elegant flat,Parkviertel,30029177,Janik,Mitte,52.54837,13.35352,Private room in rental unit,2,,92,0,
1194,5789168,SPARE ROOM IN CUTE NEUKÖLLN APARTM.,Neuköllner Mitte/Zentrum,17316628,Tomos,Neukölln,52.46846,13.43752,Private room in rental unit,2,,92,45,4.87
